rowid,kepid,tce_planet_num,tce_period,tce_time0bk,tce_duration,av_training_set,campaign,tce_depth,tce_impact
19832,246289658,1,0.122632831,2905.667062,0.070636511, J,12,0.065603526,0.01
19833,246289677,1,0.102197982,2905.63201,0.058866038, J,12,0.174555888,0.01
19834,246289684,1,0.102124095,2905.654434,0.058823479, J,12,0.061422604,0.01
19835,246289691,1,27.96553813,2930.756841,3.714632258, J,12,0.02351073,0.051531996
19836,246289703,1,0.102124095,2905.634028,0.058823479, J,12,0.083224292,0.01
19837,246289720,1,0.102197982,2905.591147,0.058866038, J,12,0.103186082,0.01
19838,246289735,1,0.102197982,2905.591149,0.058866038, J,12,0.035870786,0.01
19839,246289778,1,0.122632824,2905.585332,0.070636507, J,12,1.063232777,0.01
19840,246289808,1,0.102124095,2905.633995,0.058823479, J,12,0.113696946,0.01
19841,246289814,1,0.102197982,2905.670777,0.058866038, J,12,0.01886393,0.01
19842,246289859,1,26.32981159,2930.759259,2.348657696, J,12,0.050188518,0.304743325
19843,246289925,1,13.79218016,2916.918529,1.617896073, J,12,0.029674029,0.567054205
19844,246289993,1,0.143073514,2905.665998,0.082410344, J,12,0.04202602,0.01
19845,246290033,1,0.122632824,2905.646665,0.070636507, J,12,3.126820956,0.01
19846,246290055,1,0.122632831,2905.585311,0.070636511, J,12,0.102057041,0.01
19847,246290072,1,0.102124095,2905.613603,0.058823479, J,12,0.063836985,0.01
19848,246290143,1,0.102197982,2905.611588,0.058866038, J,12,0.064129887,0.01
19849,246290184,1,0.122538559,2905.637064,0.07058221, J,12,0.861838814,0.01
19850,246290275,1,0.122632854,2905.646577,0.070636524, J,12,0.605891631,0.01
19851,246290280,1,26.6941764,2905.726326,3.957847672, J,12,0.039414226,0.950995659
19852,246290342,1,16.6073889,2913.429334,4.2332681, C,12,0.031534441,0.952086091
19853,246290613,1,0.102284275,2905.66478,0.058915742, J,12,0.018461105,0.01
19854,246290696,1,0.102197982,2905.611578,0.058866038, J,12,0.091118427,0.01
19855,246290732,1,0.102124095,2905.613587,0.058823479, J,12,0.05495832,0.01
19856,246290975,1,29.53373793,2934.667817,0.582074027, J,12,0.456046049,0.001841946
19857,246291130,1,0.102197982,2905.61157,0.058866038, J,12,0.19643244,0.01
19858,246291148,1,20.83064474,2916.110166,11.45884865, J,12,0.24722046,0.774887061
19859,246291237,1,0.122632831,2905.585318,0.070636511, J,12,0.070557813,0.01
19860,246291255,1,0.102197982,2905.672896,0.058866038, J,12,0.02345439,0.01
19861,246291260,1,13.80927008,2916.909611,1.26113027, J,12,0.073532355,0.020972313
19862,246291306,1,0.102124095,2905.613603,0.058823479, J,12,0.099855758,0.01
19863,246291471,1,17.47321349,2905.606315,1.722838513, J,12,0.029124823,0.049131525
19864,246291508,1,0.102197982,2905.591123,0.058866038, J,12,0.202894731,0.01
19865,246291556,1,0.122538559,2905.637882,0.07058221, J,12,0.065615401,0.01
19866,246291585,1,38.82089509,2905.702648,1.496196941, J,12,0.148185205,0.956222956
19867,246291603,1,26.37015695,2930.752159,4.047481843, J,12,0.071637263,0.346333839
19868,246291682,1,28.07916738,2906.005229,1.801745832, J,12,0.043881398,0.43588017
19869,246291883,1,0.102197982,2905.591143,0.058866038, J,12,0.042431949,0.01
19870,246292085,1,0.102284275,2905.664769,0.058915742, J,12,0.147877198,0.01
19871,246292186,1,0.102197982,2905.652468,0.058866038, J,12,0.033420635,0.01
19872,246292211,1,0.102197982,2905.611569,0.058866038, J,12,0.095728889,0.01
19873,246292263,1,0.102124095,2905.634025,0.058823479, J,12,0.052228748,0.01
19874,246292302,1,18.69552947,2915.962549,0.903910138, J,12,0.151954474,0.522296473
19875,246292315,1,0.122632824,2905.586156,0.070636507, J,12,0.296255697,0.01
19876,246292337,1,16.59227871,2921.761218,1.430861583, J,12,0.185323342,0.673314299
19877,246292363,1,0.102197982,2905.611592,0.058866038, J,12,0.23017754,0.01
19878,246292491,1,0.102197982,2905.589041,0.058866038, J,12,0.010894533,0.01
19879,246292545,1,13.80923611,2916.904509,1.512063268, J,12,0.074780729,0.052486867
19880,246292601,1,37.04430982,2915.141249,1.485056916, J,12,0.132344361,0.029912763
19881,246292605,1,0.122632831,2905.585314,0.070636511, J,12,0.035422466,0.01
19882,246292617,1,0.102197982,2905.650361,0.058866038, J,12,0.140785023,0.01
19883,246292629,1,0.122632854,2905.585263,0.070636524, J,12,0.042336927,0.01
19884,246292738,1,26.8203327,2930.713136,2.156789221, J,12,0.114215393,0.80453019
19885,246292802,1,26.37016071,2930.741909,3.22839397, J,12,0.043131513,0.345917047
19886,246292825,1,0.122538552,2905.637105,0.070582206, J,12,0.08641492,0.01
19887,246292858,1,0.122444443,2905.683603,0.070527999, J,12,0.108763524,0.01
19888,246292963,1,0.122632854,2905.585264,0.070636524, J,12,0.02409473,0.01
19889,246292980,1,0.102284275,2905.664778,0.058915742, J,12,0.043697733,0.01
19890,246293014,1,0.102124095,2905.593152,0.058823479, J,12,0.085300448,0.01
19891,246293170,1,0.102124095,2905.634033,0.058823479, J,12,0.050307421,0.01
19892,246293384,1,0.122632824,2905.646659,0.070636507, J,12,0.129495171,0.01
19893,246293420,1,23.32884119,2924.597023,2.098659871, J,12,0.029956341,0.289854968
19894,246293492,1,37.42971961,2915.670594,2.308656583, J,12,0.288832897,0.957142906
19895,246293573,1,0.122632831,2905.646632,0.070636511, J,12,0.054840979,0.01
19896,246293640,1,30.76811117,2924.173413,2.096669203, J,12,0.284961817,1.109978774
19897,246293702,1,21.95803985,2908.874221,6.076069386, J,12,0.126106704,1.049793838
19898,246293966,1,0.102124095,2905.59315,0.058823479, J,12,0.030104377,0.01
19899,246294084,1,30.49749014,2922.344706,1.38184317, J,12,0.239193893,0.056646309
19900,246294147,1,0.122632854,2905.646586,0.070636524, J,12,0.094091453,0.01
19901,246294291,1,0.102197982,2905.605177,0.058866038, J,12,1.061594404,0.01
19902,246294397,1,0.122538559,2905.677937,0.07058221, J,12,0.117479851,0.01
19903,246294416,1,0.102197975,2905.611588,0.058866034, J,12,0.11882863,0.01
19904,246294422,1,21.80188367,2908.882255,3.172584815, J,12,0.017352692,0.47224524
19905,246294664,1,26.36910411,2930.712412,6.398461048, J,12,0.036767051,0.801370589
19906,246294773,1,26.37025072,2930.728441,5.678874275, J,12,0.137909819,0.0005
19907,246294784,1,0.183801025,2905.721817,0.10586939, J,12,0.014759475,0.01
19908,246294822,1,24.94688451,2905.761978,1.926658518, J,12,0.067291839,0.564691095
19909,246294853,1,29.53353226,2934.666887,0.674025179, J,12,0.444522171,0.851205876
19910,246294910,1,0.102197982,2905.611574,0.058866038, J,12,0.0698569,0.01
19911,246295009,1,0.102037981,2905.601308,0.058773877, J,12,0.164559897,0.01
19912,246295073,1,30.71156916,2930.938424,2.7683785, C,12,0.116828518,0.860525335
19913,246295112,1,0.143073514,2905.64595,0.082410344, J,12,0.036395988,0.01
19914,246295207,1,0.102197975,2905.591166,0.058866034, J,12,0.074993563,0.01
19915,246295219,1,39.2145353,2944.529503,1.271222606, J,12,0.060843121,0.34010433
19916,246295241,1,0.102197982,2905.632017,0.058866038, J,12,0.150255978,0.01
19917,246295257,1,0.122444443,2905.683542,0.070527999, J,12,0.254189707,0.01
19918,246295278,1,13.72415361,2917.077913,0.25, J,12,0.291245933,0.988111585
19919,246295334,1,0.102124095,2905.613593,0.058823479, J,12,0.777277636,0.01
19920,246295348,1,0.122538559,2905.637057,0.07058221, J,12,0.174049723,0.01
19921,246295391,1,0.102197982,2905.6665,0.058866038, J,12,0.730691188,0.01
19922,246295422,1,0.14307344,2905.646058,0.082410301, J,12,0.493813802,0.01
19923,246295437,1,0.122632824,2905.646661,0.070636507, J,12,0.065989507,0.01
19924,246295482,1,13.78352959,2916.901792,3.929970968, J,12,0.069678224,0.673258472
19925,246295512,1,0.102124095,2905.654452,0.058823479, J,12,0.094534172,0.01
19926,246295563,1,13.72396763,2917.077999,0.25, J,12,0.281480482,1.055156423
19927,246295594,1,0.102197982,2905.625614,0.058866038, J,12,0.555831911,0.01
19928,246295778,1,0.102124095,2905.654423,0.058823479, J,12,0.010202173,0.01
19929,246295812,1,0.122632831,2905.646642,0.070636511, J,12,0.036760219,0.01
19930,246295912,1,0.122632831,2905.646637,0.070636511, J,12,0.024450888,0.01
19931,246295913,1,0.122632824,2905.646652,0.070636507, J,12,0.049289466,0.01
19932,246295921,1,0.102124095,2905.613566,0.058823479, J,12,0.037086494,0.01
19933,246296141,1,0.102197975,2905.611599,0.058866034, J,12,0.123191882,0.01
19934,246296268,1,26.32986279,2930.768551,3.27014144, J,12,0.133382096,0.977421395
19935,246296274,1,0.122632831,2905.646645,0.070636511, J,12,0.035353154,0.01
19936,246296284,1,0.102197982,2905.632031,0.058866038, J,12,0.026368706,0.01
19937,246296441,1,0.122632824,2905.646649,0.070636507, J,12,0.060985992,0.01
19938,246296473,1,31.44889636,2920.528879,1.751679702, J,12,0.093918038,0.000126775
19939,246296500,1,0.122632831,2905.646643,0.070636511, J,12,0.04922353,0.01
19940,246296562,1,0.122632854,2905.585239,0.070636524, J,12,0.05743323,0.01
19941,246296649,1,0.122632824,2905.646652,0.070636507, J,12,0.050395866,0.01
19942,246296699,1,0.122632831,2905.58532,0.070636511, J,12,0.133279377,0.01
19943,246296755,1,36.95122841,2915.684012,1.964295088, J,12,16.7376612,12.19484114
19944,246296775,1,0.143189192,2905.686445,0.082476974, J,12,0.048992004,0.01
19945,246296868,1,0.122632831,2905.646642,0.070636511, J,12,0.040214017,0.01
19946,246296874,1,0.102197982,2905.672901,0.058866038, J,12,0.1543885,0.01
19947,246296890,1,0.122632824,2905.646646,0.070636507, J,12,0.096798964,0.01
19948,246296935,1,26.31177384,2906.09339,4.457710463, J,12,0.102488362,0.971832857
19949,246296953,1,0.122444443,2905.68355,0.070527999, J,12,0.046966239,0.01
19950,246296986,1,0.122632839,2905.646601,0.070636515, J,12,0.031519301,0.01
19951,246297029,1,36.4461972,2915.675898,1.63546346, J,12,0.256058548,0.59526148
19952,246297097,1,38.818466,2905.712027,2.256655546, J,12,0.104272374,0.99023248
19953,246297303,1,0.122632854,2905.585255,0.070636524, J,12,0.072270056,0.01
19954,246297610,1,0.102197982,2905.632032,0.058866038, J,12,0.06606874,0.01
19955,246297630,1,38.61638282,2912.572957,3.334610722, J,12,0.592843362,0.581673472
19956,246297641,1,0.102197982,2905.666484,0.058866038, J,12,3.180159605,0.01
19957,246297664,1,0.251991093,2905.79612,0.14514687, J,12,0.185368522,0.01
19958,246297717,1,25.44138828,2927.325806,6.249604511, J,12,0.014923766,0.000499996
19959,246297720,1,0.102124095,2905.65445,0.058823479, J,12,0.019112729,0.01
19960,246297738,1,0.122632854,2905.646583,0.070636524, J,12,0.071242815,0.01
19961,246297829,1,30.74249717,2921.969884,2.221783673, J,12,8.975315127,2.666510299
19962,246298069,1,0.122632854,2905.646563,0.070636524, J,12,0.036299751,0.01
19963,246298085,1,0.102197975,2905.591141,0.058866034, J,12,0.029257917,0.01
19964,246298126,1,0.122632854,2905.688238,0.070636524, J,12,0.060322088,0.01
19965,246298130,1,0.122632831,2905.64664,0.070636511, J,12,0.050820747,0.01
19966,246298159,1,0.122632854,2905.646583,0.070636524, J,12,0.045727742,0.01
19967,246298293,1,0.102197982,2905.632011,0.058866038, J,12,0.257551922,0.01
19968,246298387,1,0.102197975,2905.672919,0.058866034, J,12,0.035072998,0.01
19969,246298395,1,0.102197982,2905.591153,0.058866038, J,12,0.153486396,0.01
19970,246298516,1,0.122632831,2905.646643,0.070636511, J,12,0.066898609,0.01
19971,246298568,1,33.17244641,2919.341709,2.314140308, J,12,0.067816451,0.00167409
19972,246298785,1,0.122632824,2905.646656,0.070636507, J,12,0.044525469,0.01
19973,246298898,1,0.122632854,2905.585244,0.070636524, J,12,0.052050255,0.01
19974,246298913,1,0.102124095,2905.674885,0.058823479, J,12,0.064107451,0.01
19975,246298997,1,9.762454821,2915.105262,3.29633556, J,12,0.041093883,0.909729205
19976,246299013,1,0.122632824,2905.646658,0.070636507, J,12,0.140278903,0.01
19977,246299259,1,0.122632824,2905.646646,0.070636507, J,12,0.028182573,0.01
19978,246299292,1,0.122632824,2905.646671,0.070636507, J,12,0.122404361,0.01
19979,246299301,1,26.86093432,2930.70274,8.036502189, J,12,0.099153882,1.011733049
19980,246299397,1,0.102197982,2905.611584,0.058866038, J,12,0.039566064,0.01
19981,246299563,1,26.32982216,2930.768646,3.328223886, J,12,0.070441513,0.97763192
19982,246299567,1,24.89046649,2915.651339,1.609584154, J,12,0.068065851,0.336300874
19983,246299620,1,37.88763874,2915.137076,2.614565611, J,12,0.087619498,0.000272512
19984,246299650,1,0.122632854,2905.64656,0.070636524, J,12,0.024538171,0.01
19985,246299700,1,0.102197975,2905.61159,0.058866034, J,12,0.159264534,0.01
19986,246299744,1,36.35629082,2915.684795,2.415183754, J,12,0.07072902,0.000499999
19987,246299746,1,0.102037981,2905.642124,0.058773877, J,12,0.146182396,0.01
19988,246299755,1,0.122632854,2905.646561,0.070636524, J,12,0.018662661,0.01
19989,246299828,1,0.102197982,2905.632012,0.058866038, J,12,0.050742755,0.01
19990,246299945,1,0.102284275,2905.664779,0.058915742, J,12,0.142869324,0.01
19991,246299974,1,21.4753578,2909.232692,1.676238348, J,12,0.026278793,0.276215836
19992,246300015,1,39.22945283,2913.981456,5.066080358, J,12,0.053368105,0.02149811
19993,246300068,1,0.102284275,2905.664749,0.058915742, J,12,0.076252778,0.01
19994,246300377,1,0.102197982,2905.584814,0.058866038, J,12,0.030245876,0.01
19995,246300389,1,30.92000018,2921.898419,3.784058417, J,12,0.243643102,1.13700063
19996,246300595,1,0.102124095,2905.682824,0.058823479, J,12,0.023125983,0.01
19997,246300648,1,37.27145233,2908.94577,1.756517193, J,12,0.027806169,0.676448467
19998,246300784,1,17.78063979,2922.744322,1.285379648, J,12,0.222634288,0.337777109
19999,246300942,1,30.00905323,2908.839658,4.19314803, J,12,0.02512046,0.515420302
20000,246300962,1,30.34948977,2922.696811,3.70842403, J,12,0.12340203,0.000273102
20001,246300966,1,36.29431405,2915.907129,2.502109546, J,12,0.063426183,0.478089474
20002,246300979,1,0.11850208,2905.653825,0.068257198, J,12,0.038268758,0.01
20003,246301092,1,0.122632772,2905.632207,0.070636477, J,12,0.046606981,0.01
20004,246301109,1,0.102037981,2905.642119,0.058773877, J,12,0.065787488,0.01
20005,246301116,1,0.102197982,2905.632019,0.058866038, J,12,0.34635404,0.01
20006,246301164,1,28.86183151,2925.781038,4.080660179, J,12,0.394161298,0.724930327
20007,246301296,1,0.122632824,2905.646654,0.070636507, J,12,0.038577211,0.01
20008,246301354,1,0.102037981,2905.601355,0.058773877, J,12,0.053257474,0.01
20009,246301400,1,0.102050275,2905.597234,0.058780958, J,12,0.239397041,0.01
20010,246301402,1,0.102037981,2905.642126,0.058773877, J,12,0.1051846,0.01
20011,246301482,1,17.55503258,2917.903305,1.945820543, J,12,0.021637268,0.000499986
20012,246301531,1,0.102185667,2905.588751,0.058858944, J,12,0.033494569,0.01
20013,246301602,1,16.17363191,2919.993625,9.025345876, J,12,0.026058589,0.643976569
20014,246301687,1,0.102037981,2905.601314,0.058773877, J,12,0.109823136,0.01
20015,246301807,1,24.94677449,2905.740912,2.804317651, J,12,0.032759146,0.475715993
20016,246301931,1,27.57922641,2907.051184,2.328590947, J,12,0.171378169,0.233365399
20017,246302142,1,0.102197975,2905.652477,0.058866034, J,12,0.725303621,0.01
20018,246302200,1,0.102197982,2905.61158,0.058866038, J,12,0.139209354,0.01
20019,246302222,1,26.30959841,2930.757576,2.202453975, J,12,0.110246145,0.01
20020,246302329,1,26.34999983,2930.777312,2.69084186, J,12,0.46223956,0.866756319
20021,246302450,1,0.122632824,2905.646658,0.070636507, J,12,0.021059549,0.01
20022,246302531,1,38.22014389,2914.985424,2.795317839, J,12,0.237244768,0.861463041
20023,246302613,1,9.851156027,2914.922657,2.943210237, J,12,0.029782147,0.381288702
20024,246303244,1,0.102197982,2905.632016,0.058866038, J,12,0.029074644,0.01
20025,246303321,1,13.75813141,2917.010194,1.728845622, J,12,0.03903557,0.00113892
20026,246303814,1,0.122632839,2905.646604,0.070636515, J,12,0.093701825,0.01
20027,246303940,1,0.102197982,2905.646076,0.058866038, J,12,1.278811579,0.01
20028,246303989,1,13.72416689,2917.07756,0.25, J,12,0.160723021,0.874271009
20029,246304025,1,37.36505471,2915.651641,2.056746963, J,12,0.097424457,0.054012326
20030,246304170,1,0.102124095,2905.677688,0.117646957, J,12,0.89117505,0.01
20031,246304290,1,26.36911279,2930.714647,6.628276597, J,12,0.048796632,0.774868866
20032,246304310,1,0.102124095,2905.65446,0.058823479, J,12,0.039848316,0.01
20033,246304389,1,29.44258273,2924.466597,2.426527766, J,12,0.727553568,0.615322613
20034,246304831,1,1.371233163,2906.24763,3.292827246, E,12,0.594392343,0.594212102
20035,246304964,1,0.102124095,2905.654453,0.058823479, J,12,0.103335821,0.01
20036,246305054,1,0.102197982,2905.625641,0.058866038, J,12,0.873588587,0.01
20037,246305276,1,0.12255431,2905.657271,0.070591282, J,12,0.518096357,0.01
20038,246305528,1,0.102124095,2905.654459,0.058823479, J,12,0.174781682,0.01
20039,246305917,1,0.122632854,2905.585218,0.070636524, J,12,0.028286728,0.01
20040,246305961,1,37.88766856,2915.136721,2.608137205, J,12,0.081688972,0.000500002
20041,246306086,1,26.79853326,2930.711372,1.770638434, J,12,0.055453895,0.581852281
20042,246306268,1,38.95595242,2944.502244,1.639164196, J,12,0.087934427,0.528352594
20043,246306304,1,13.77471689,2916.943064,1.76835526, J,12,0.032228295,0.000567817
20044,246306431,1,13.80071771,2916.879869,3.191271247, J,12,0.063703727,0.569733735
20045,246306493,1,13.70727668,2916.980977,3.657444487, J,12,0.071009086,0.752031063
20046,246306518,1,0.102185659,2905.631763,0.05885894, J,12,0.951098007,0.01
20047,246306676,1,0.102197982,2905.591144,0.058866038, J,12,0.238430677,0.01
20048,246306718,1,0.102185667,2905.588715,0.058858944, J,12,0.050796154,0.01
20049,246306764,1,0.102124095,2905.59318,0.058823479, J,12,0.048950557,0.01
20050,246306905,1,0.122632824,2905.58538,0.070636507, J,12,0.817928937,0.01
20051,246306976,1,0.102124095,2905.613609,0.058823479, J,12,0.085121399,0.01
20052,246307175,1,26.51255472,2930.717158,2.106764261, J,12,0.110778325,0.001300809
20053,246307262,1,0.551219983,2906.061501,3.247723589, E,12,0.527916861,0.760878438
20054,246307274,1,0.102284275,2905.664778,0.058915742, J,12,0.224355404,0.01
20055,246307336,1,0.551300344,2906.064983,1.529042978, J,12,0.017988896,0.902221338
20056,246307482,1,26.32962293,2930.777678,2.436717763, J,12,0.037541393,0.1035931
20057,246307554,1,0.102037981,2905.599304,0.058773877, J,12,0.022358095,0.01
20058,246307663,1,0.102197982,2905.672895,0.058866038, J,12,0.04334234,0.01
20059,246307748,1,27.13311116,2930.685373,4.087850022, J,12,0.099780623,4.86e-05
20060,246307815,1,38.45137051,2908.215448,20.57846133, E,12,0.277306715,0.001258047
20061,246307856,1,26.37430949,2926.622166,1.963080973, J,12,0.03852826,0.967402953
20062,246308034,1,26.32996942,2930.767354,2.987956091, J,12,0.157341683,1.044060385
20063,246308041,1,20.9902542,2909.806633,2.354333, C,12,0.040111024,0.000420465
20064,246308095,1,26.79963826,2930.716228,1.390273723, J,12,0.064415414,0.493245453
20065,246308098,1,24.94556053,2905.727275,3.89875621, J,12,0.062109208,0.000499994
20066,246308122,1,0.102197982,2905.652466,0.058866038, J,12,0.073033179,0.01
20067,246308204,1,0.102185667,2905.670501,0.058858944, J,12,0.025471223,0.01
20068,246308252,1,0.102284275,2905.644302,0.058915742, J,12,0.054810216,0.01
20069,246308287,1,26.370164,2930.754593,3.549680818, J,12,0.073313973,0.002232043
20070,246308433,1,26.36918368,2930.678821,3.425832406, J,12,0.057371722,0.095003606
20071,246308550,1,38.88950671,2905.611556,1.774608677, J,12,0.117533799,0.02314747
20072,246308887,1,0.102284275,2905.664757,0.058915742, J,12,0.049624316,0.01
20073,246309088,1,17.86404597,2920.99161,1.994770733, J,12,0.046512278,0.000499999
20074,246309090,1,0.102185667,2905.670503,0.058858944, J,12,0.069197377,0.01
20075,246309184,1,39.12840422,2943.168963,4.108901089, J,12,0.075797011,0.68790102
20076,246309193,1,0.122632824,2905.646671,0.070636507, J,12,0.188812459,0.01
20077,246309381,1,26.82029449,2930.710915,1.762703892, J,12,0.089259599,0.297679077
20078,246309554,1,28.89227684,2905.723326,3.50576643, J,12,0.018269095,0.773967327
20079,246309652,1,13.72411884,2917.077705,0.25, J,12,0.215430285,0.837770711
20080,246309721,1,28.21146546,2905.734427,3.469920384, J,12,0.122292736,0.002555521
20081,246309726,1,26.32984662,2930.770411,3.890555875, J,12,0.20432302,1.05447127
20082,246309734,1,0.102197982,2905.591152,0.058866038, J,12,0.054432655,0.01
20083,246309790,1,0.102124095,2905.658292,0.058823479, J,12,0.937524765,0.01
20084,246309825,1,0.102197982,2905.632012,0.058866038, J,12,0.141270828,0.01
20085,246309971,1,0.102197982,2905.584765,0.058866038, J,12,0.653693839,0.01
20086,246310005,1,0.122538559,2905.656688,0.07058221, J,12,0.190493793,0.01
20087,246310236,1,29.46479498,2919.01069,1.301926356, J,12,0.131579384,0.564735692
20088,246310243,1,26.82035101,2930.710326,1.708185206, J,12,0.091246971,0.213863981
20089,246310297,1,20.75638786,2924.743453,10.22926245, E,12,0.566808001,0.205056024
20090,246310303,1,16.98129146,2918.742174,4.2409192, C,12,0.031622455,0.916709399
20091,246310314,1,13.74963195,2917.020664,1.718009808, J,12,0.051809795,0.009900118
20092,246310465,1,0.102197982,2905.591153,0.058866038, J,12,0.068646281,0.01
20093,246310506,1,0.511125862,2905.991416,1.2278922, E,12,0.106462049,1.066038981
20094,246310604,1,9.851129553,2914.890415,4.529570568, J,12,0.027574303,0.000891933
20095,246310679,1,8.134317609,2908.532869,7.8468443, E,12,0.158150065,0.948190859
20096,246310697,1,14.0949035,2905.759748,2.819188602, J,12,0.01864871,0.601765544
20097,246310750,1,0.102197982,2905.652453,0.058866038, J,12,0.068677543,0.01
20098,246310796,1,0.102271944,2905.607507,0.05890864, J,12,0.028986059,0.01
20099,246310842,1,0.102197975,2905.672917,0.058866034, J,12,0.20045601,0.01
20100,246310946,1,0.102197982,2905.611594,0.058866038, J,12,0.073907701,0.01
20101,246311181,1,0.122444436,2905.681139,0.070527995, J,12,0.025190213,0.01
20102,246311522,1,20.34744286,2924.169278,0.25363632, J,12,0.073792336,0.054211172
20103,246311576,1,0.102197982,2905.65246,0.058866038, J,12,0.06528711,0.01
20104,246311603,1,39.19743909,2914.045646,8.012986757, J,12,0.05053345,0.000209626
20105,246312108,1,13.80923249,2916.905465,1.439362586, J,12,0.028873104,0.508256854
20106,246312266,1,36.35649176,2911.683509,2.73395141, J,12,0.095109158,0.0005
20107,246312338,1,26.3297932,2930.761534,2.23715156, J,12,0.056928635,0.022176006
20108,246312475,1,26.88079828,2930.673915,5.521472203, J,12,0.083519376,0.911163655
20109,246312512,1,0.102197982,2905.652467,0.058866038, J,12,0.142013815,0.01
20110,246312624,1,0.102197982,2905.61158,0.058866038, J,12,0.053648763,0.01
20111,246312946,1,13.80852378,2916.862876,2.949853668, J,12,0.04551269,0.525060909
20112,246313024,1,0.102197982,2905.591141,0.058866038, J,12,0.111753122,0.01
20113,246313404,1,38.95606616,2944.500583,1.69880664, J,12,0.10747042,0.430376579
20114,246313465,1,13.80072385,2916.879561,3.402097663, J,12,0.067794307,0.586732211
20115,246313551,1,13.72405166,2917.077798,0.25, J,12,0.381538523,1.052101166
20116,246313770,1,0.102197982,2905.63202,0.058866038, J,12,0.057797211,0.01
20117,246313886,1,1.82846571,2906.552145,1.9001104, C,12,0.040441632,0.984787343
20118,246313921,1,0.102197982,2905.632024,0.058866038, J,12,0.02022861,0.01
20119,246314145,1,36.57623816,2915.6752,1.613068211, J,12,0.134878816,0.28174505
20120,246314422,1,21.32250618,2922.393337,8.929835058, J,12,0.011267169,0.000493388
20121,246314458,1,26.84094624,2930.703875,4.028583637, J,12,0.393712345,1.203633069
20122,246314472,1,0.102197982,2905.603185,0.058866038, J,12,0.051197889,0.01
20123,246314719,1,28.93177681,2930.716719,4.316852368, J,12,0.022872533,0.130276148
20124,246314902,1,13.76661168,2916.983191,0.954615555, J,12,0.098491065,0.486124812
20125,246314925,1,26.34824668,2930.69833,2.316858655, J,12,0.035528582,0.000485113
20126,246314993,1,0.102197982,2905.591143,0.058866038, J,12,0.039435949,0.01
20127,246315007,1,36.48588422,2915.691553,3.055557067, J,12,0.22445971,1.044940039
20128,246315108,1,28.2114623,2905.732463,3.56651273, J,12,0.1202082,0.00021774
20129,246315162,1,13.80926032,2916.909488,1.243408814, J,12,0.057002471,0.382229653
20130,246315237,1,28.19082951,2905.781965,1.650210612, J,12,0.090605086,0.102190956
20131,246315238,1,0.122538552,2905.637103,0.070582206, J,12,0.070751955,0.01
20132,246315422,1,16.36585398,2919.774366,7.04358259, J,12,0.046587098,0.968641581
20133,246315699,1,0.102197982,2905.611594,0.058866038, J,12,0.037476141,0.01
20134,246315751,1,17.76814691,2916.687066,7.666710568, J,12,0.026980899,0.078366182
20135,246315906,1,17.48764284,2917.205515,1.987348097, J,12,0.400314045,1.160289916
20136,246316001,1,0.102197982,2905.632036,0.058866038, J,12,0.028782092,0.01
20137,246316290,1,26.36964962,2930.755021,4.396243963, J,12,0.081941632,0.741938453
20138,246316440,1,39.16773037,2908.861873,3.712963311, J,12,0.081381426,0.642061342
20139,246316844,1,0.102197982,2905.652465,0.058866038, J,12,0.060844683,0.01
20140,246317113,1,2.592403482,2907.873535,2.155609989, E,12,0.404372914,0.888003823
20141,246317168,1,1.515998515,2907.039137,8.521108126, J,12,0.096790147,0.826983405
20142,246318184,1,26.3702004,2930.754825,3.965941136, J,12,0.090420181,0.600000157
20143,246318219,1,24.94685344,2905.731229,3.281309542, J,12,0.024471409,0.631547304
20144,246318243,1,22.11806721,2908.546078,3.77247043, J,12,0.038319023,0.579571243
20145,246318245,1,0.122538559,2905.637098,0.07058221, J,12,0.016295682,0.01
20146,246318298,1,39.09346435,2908.946169,2.612225226, J,12,0.040329357,0.500988346
20147,246318314,1,26.32953107,2930.76252,2.147092011, J,12,0.033383662,0.094422869
20148,246318352,1,1.960780244,2907.267332,0.40831776, J,12,0.064110035,0.777407731
20149,246318356,1,27.16288532,2926.059346,3.002062388, J,12,0.480167222,0.946938943
20150,246318401,1,37.17402117,2915.658295,0.657189862, J,12,0.2697743,0.271314708
20151,246318555,1,29.3467,2925.715626,7.568942575, J,12,0.038392913,0.731200869
20152,246318614,1,15.1732313,2908.859763,3.08980603, J,12,0.012695935,0.583913319
20153,246318716,1,13.80070621,2916.87591,3.380561842, J,12,0.035468879,0.589037378
20154,246318738,1,21.80151658,2908.86881,3.639167961, J,12,0.02167389,0.426583145
20155,246318828,1,38.5177845,2915.003566,3.377941683, E,12,0.26203674,0.973274229
20156,246319027,1,26.82029955,2930.711245,1.69709436, J,12,0.088265692,0.091638098
20157,246319253,1,26.36930711,2930.762638,4.334734869, J,12,0.151162073,1.059321395
20158,246319336,1,0.245260271,2905.774571,0.486943869, J,12,0.022568399,0.06455561
20159,246319374,1,38.78826198,2905.739071,2.837427876, J,12,0.02286422,0.684372683
20160,246319820,1,39.16041404,2908.867892,4.715983032, J,12,0.036507027,0.942088767
20161,246320257,1,1.960779926,2907.267688,0.462493117, J,12,0.027043574,0.008871483
20162,246320668,1,38.80901396,2905.719909,2.016044351, J,12,0.149068371,1.088055649
20163,246320671,1,26.37014141,2930.74926,4.055073228, J,12,0.077530768,0.810361534
