rowid,kepid,tce_planet_num,tce_period,tce_time0bk,tce_duration,av_training_set,campaign
26850,211829147,1,30.69132883,3270.263745,1.694680464, J,16
26851,211829581,1,21.61685148,3264.301962,3.030341557, J,16
26852,211829982,1,5.804754384,3264.340959,4.221098219, E,16
26853,211830293,1,20.89375102,3281.649338,8.6822599, C,16
26854,211831043,1,36.04288808,3279.848242,1.384569537, J,16
26855,211831427,1,30.29373478,3285.947544,4.774701503, J,16
26856,211832884,1,30.68966658,3281.76421,1.903715831, J,16
26857,211832903,1,0.135021574,3264.25858,0.25, J,16
26858,211833460,1,0.130144293,3264.204162,0.25, J,16
26859,211834429,1,32.809651,3296.58017,5.482455011, J,16
26860,211834454,1,21.61522783,3264.309104,2.972994856, J,16
26861,211834700,1,30.61748607,3276.874312,11.24132485, J,16
26862,211834805,1,23.0754363,3285.901678,1.265016669, J,16
26863,211835075,1,0.102208525,3264.205374,0.05887211, J,16
26864,211836615,1,30.17153233,3283.085669,4.563144022, J,16
26865,211836690,1,22.07848905,3265.293959,1.848266034, J,16
26866,211836725,1,38.70957063,3285.9035,1.903428795, J,16
26867,211837044,1,36.04317811,3279.846165,1.869355107, J,16
26868,211837073,1,21.55448669,3264.375447,4.068766011, J,16
26869,211837376,1,2.62580469,3265.85063,13.81513657, J,16
26870,211837667,1,21.62167747,3264.294964,3.492972308, J,16
26871,211838719,1,1.962023089,3264.375455,0.905565862, J,16
26872,211839430,1,2.61323174,3264.300215,9.701486266, E,16
26873,211839462,1,2.613052395,3264.30344,9.571131014, E,16
26874,211840116,1,21.61514221,3264.307759,2.807782999, J,16
26875,211840145,1,33.75773688,3264.667836,2.249170777, J,16
26876,211840485,1,28.93536352,3291.807994,1.663435444, J,16
26877,211840877,1,30.6903227,3270.267277,2.492855356, J,16
26878,211841439,1,38.91804639,3264.693922,2.958061962, J,16
26879,211841496,1,1.044488997,3264.554333,2.541243239, E,16
26880,211842124,1,34.8607509,3285.867408,1.72121952, J,16
26881,211844258,1,14.61043822,3265.270208,1.366427845, J,16
26882,211845478,1,31.01857575,3269.985528,1.873808597, J,16
26883,211846489,1,32.89188558,3287.877605,2.214131244, J,16
26884,211846539,1,1.962024178,3264.378561,0.972756351, J,16
26885,211846578,1,1.962017145,3264.367528,0.896694234, J,16
26886,211847344,1,21.62209298,3264.295407,3.584093624, J,16
26887,211847549,1,31.35184959,3293.575871,2.139504409, J,16
26888,211848204,1,21.51037149,3264.444052,2.000194871, J,16
26889,211848390,1,0.129324006,3264.223375,0.337797148, J,16
26890,211848445,1,3.477385067,3265.89273,13.33690426, J,16
26891,211848937,1,32.37647808,3265.301064,2.226232253, J,16
26892,211849078,1,1.962018584,3264.376799,0.992961212, J,16
26893,211852059,1,29.90498119,3286.02275,1.957736515, J,16
26894,211852156,1,20.30849829,3270.472705,12.88281699, J,16
26895,211852187,1,14.34278731,3266.069271,1.509363185, E,16
26896,211853162,1,23.07487561,3285.896376,1.316462565, J,16
26897,211853694,1,0.122629955,3264.225206,0.070634854, J,16
26898,211854082,1,34.86068537,3285.869034,1.873411928, J,16
26899,211854676,1,29.56850042,3265.655524,1.58426958, J,16
26900,211855010,1,34.86204819,3285.868142,1.812039428, J,16
26901,211855693,1,29.33163037,3271.735058,1.730893856, J,16
26902,211856026,1,21.61608369,3264.305446,1.194304647, J,16
26903,211856047,1,34.86100133,3285.878363,1.951711285, J,16
26904,211857591,1,26.24581698,3264.842995,1.831644643, J,16
26905,211857802,1,38.71303679,3285.910055,2.298728067, J,16
26906,211858408,1,1.257629708,3264.681665,4.170078477, E,16
26907,211858470,1,30.68859625,3270.259711,0.976602214, J,16
26908,211858489,1,0.159034549,3264.240881,0.862500129, E,16
26909,211858799,1,31.74048951,3275.845192,0.539763567, J,16
26910,211859221,1,1.257689569,3264.684825,1.6582322, E,16
26911,211859295,1,11.0929821,3268.173855,2.4947447, C,16
26912,211860025,1,0.102133863,3264.222052,0.058829105, J,16
26913,211860074,1,21.61608785,3264.305211,1.245386775, J,16
26914,211860625,1,33.70066928,3295.211709,2.089962555, J,16
26915,211861153,1,2.647909501,3266.291088,10.99363599, J,16
26916,211862520,1,0.265730532,3264.228378,0.726729186, J,16
26917,211863321,1,23.98831438,3271.624632,6.718682997, J,16
26918,211863515,1,4.3000467,3267.953819,9.629382936, J,16
26919,211863642,1,32.37728714,3265.292531,2.791084703, J,16
26920,211864369,1,21.38395539,3282.24307,2.317451367, J,16
26921,211864508,1,0.177133128,3264.232067,0.706968143, J,16
26922,211865071,1,35.70461303,3265.257254,2.276867904, J,16
26923,211867262,1,21.6322195,3264.273446,2.339972091, J,16
26924,211867358,1,21.58568609,3281.505218,0.606902915, J,16
26925,211867522,1,21.64332356,3264.245838,3.461753717, J,16
26926,211868956,1,29.97642154,3285.855765,1.118976337, J,16
26927,211869333,1,21.62444927,3264.284794,2.743883967, J,16
26928,211869406,1,14.42231693,3271.476581,8.197312612, J,16
26929,211869529,1,32.89339352,3287.858828,1.379223485, J,16
26930,211870107,1,0.27169459,3264.354161,0.614461745, J,16
26931,211870940,1,17.42670302,3265.66624,0.599985005, J,16
26932,211872411,1,31.06995267,3269.993094,1.863845314, J,16
26933,211872583,1,20.82171983,3280.3311,1.558175924, J,16
26934,211873687,1,20.16458073,3264.310252,5.054982206, J,16
26935,211874020,1,21.6382127,3264.260866,1.420793611, J,16
26936,211875550,1,33.54788972,3265.152108,1.852803782, J,16
26937,211875571,1,33.54807111,3265.152004,1.850088834, J,16
26938,211875607,1,33.54724711,3265.152419,1.878065933, J,16
26939,211876245,1,8.971435989,3266.463349,2.728262642, E,16
26940,211876313,1,21.61749197,3264.284532,3.077330537, J,16
26941,211876612,1,36.04324569,3279.847279,1.720523837, J,16
26942,211877250,1,21.64666269,3264.254925,1.720593209, J,16
26943,211877276,1,20.51254232,3283.057469,4.757121786, J,16
26944,211877371,1,22.68680873,3278.519541,1.395929251, J,16
26945,211878658,1,0.112384275,3264.23385,0.064733342, J,16
26946,211880121,1,34.86134448,3285.871673,2.114215676, J,16
26947,211880444,1,0.10213387,3264.222178,0.058829109, J,16
26948,211881809,1,36.92694709,3285.890706,1.80307501, J,16
26949,211881920,1,34.44866939,3275.175735,2.376877633, J,16
26950,211884035,1,19.30377777,3264.905174,1.72313923, J,16
26951,211885185,1,4.397464363,3267.319351,7.542675125, E,16
26952,211886104,1,0.165346125,3264.231443,0.594489514, J,16
26953,211886472,1,19.64183337,3281.746303,2.2203835, C,16
26954,211886593,1,21.61137871,3264.317249,1.975892699, J,16
26955,211888680,1,0.718783157,3264.734132,4.535639297, J,16
26956,211889109,1,31.66852371,3281.755842,6.979964497, J,16
26957,211889233,1,0.713921164,3264.36968,3.267558992, J,16
26958,211889630,1,21.61739477,3264.304682,1.56697231, J,16
26959,211891026,1,31.45377226,3281.766303,2.589251684, J,16
26960,211892082,1,10.90196068,3271.569173,2.4171982, C,16
26961,211892395,1,0.995075167,3264.627329,2.866173964, E,16
26962,211892434,1,17.8086986,3265.473983,1.695330186, J,16
26963,211895046,1,36.92560802,3285.89192,2.39368485, J,16
26964,211895243,1,15.02664435,3269.653642,10.43326529, J,16
26965,211896608,1,21.64902539,3264.236723,2.075502232, J,16
26966,211897047,1,20.61498005,3281.56843,0.994322156, J,16
26967,211897341,1,21.62317232,3264.294444,1.75397302, J,16
26968,211897641,1,0.102196075,3264.209794,0.058864939, J,16
26969,211897691,1,5.752087213,3269.823326,1.2281799, C,16
26970,211898068,1,21.61709893,3264.311643,1.946087158, J,16
26971,211898682,1,31.04417366,3291.802093,3.114146829, J,16
26972,211899175,1,36.04456577,3279.846054,2.397764166, J,16
26973,211899496,1,0.102283254,3264.177142,0.058915154, J,16
26974,211900099,1,36.92711415,3285.892128,1.722647041, J,16
26975,211900142,1,0.371445207,3264.425982,2.19810538, J,16
26976,211901943,1,21.29133939,3281.570233,2.017579619, J,16
26977,211902576,1,21.79058969,3264.316324,2.068327262, J,16
26978,211903016,1,34.77181912,3289.882779,1.563012367, J,16
26979,211903405,1,17.34477044,3279.846661,1.161245098, J,16
26980,211903528,1,32.46674837,3265.192038,7.302724762, J,16
26981,211903656,1,16.23646266,3264.294134,5.838970233, J,16
26982,211903789,1,16.27907061,3264.268555,2.813044706, J,16
26983,211903802,1,34.86160945,3285.870358,1.991260857, J,16
26984,211904757,1,20.85238417,3281.110189,1.587288497, J,16
26985,211905103,1,32.56484078,3265.207092,7.603275906, J,16
26986,211905108,1,22.58759285,3265.253514,4.676805318, J,16
26987,211906940,1,0.175434261,3264.233663,0.549880462, E,16
26988,211907093,1,1.962033796,3264.376325,0.994833424, J,16
26989,211907643,1,35.74629453,3265.203917,4.674105393, J,16
26990,211909974,1,32.1184016,3265.247327,5.279585097, J,16
26991,211910070,1,38.67693185,3301.658503,0.716947767, J,16
26992,211910131,1,22.98967075,3285.922564,1.940590953, J,16
26993,211910152,1,31.52404919,3265.244249,4.6134237, J,16
26994,211910237,1,1.109092989,3264.474421,2.425472355, E,16
26995,211910615,1,32.02920486,3265.253578,4.324870071, J,16
26996,211910709,1,0.286119998,3264.186565,0.164805119, J,16
26997,211911762,1,34.86074276,3285.870614,2.05867439, J,16
26998,211912424,1,29.78360742,3265.25753,7.342001377, J,16
26999,211912707,1,21.6122049,3264.315112,2.458158382, J,16
27000,211912739,1,34.86108557,3285.872573,2.375170305, J,16
27001,211912744,1,0.153275922,3264.144368,0.088286931, J,16
27002,211912899,1,2.316006193,3265.45909,9.784472856, J,16
27003,211913505,1,21.61718011,3264.314147,2.049107411, J,16
27004,211913613,1,0.102108993,3264.177074,0.05881478, J,16
27005,211913977,1,14.68199176,3273.636154,3.9836637, C,16
27006,211914045,1,1.810408738,3265.293581,2.790639, E,16
27007,211914190,1,1.810424413,3265.291299,2.7945279, E,16
27008,211914276,1,31.0194333,3293.565551,1.052516574, J,16
27009,211914580,1,0.125548254,3264.213815,0.34046993, J,16
27010,211915147,1,1.810764534,3265.283621,4.000473626, E,16
27011,211915312,1,36.79235038,3287.882431,0.662806364, J,16
27012,211915434,1,16.72733841,3264.292358,2.95959155, J,16
27013,211915742,1,9.48478793,3264.50425,10.02764036, E,16
27014,211915918,1,14.39813962,3271.220967,6.945669639, J,16
27015,211915940,1,31.81994874,3279.851262,1.414387735, J,16
27016,211916496,1,30.69073729,3270.262358,1.539458126, J,16
27017,211916613,1,23.02788905,3278.025239,1.861400296, J,16
27018,211917588,1,22.89606625,3286.841866,8.322787345, J,16
27019,211918020,1,26.36808729,3264.902994,4.033330347, J,16
27020,211918708,1,21.61476442,3264.310757,2.375926664, J,16
27021,211918855,1,9.486465096,3264.497515,16.30615579, E,16
27022,211918985,1,9.483851513,3264.496334,12.01348009, E,16
27023,211919004,1,11.72145004,3265.372651,4.8499392, C,16
27024,211919181,1,21.64723854,3264.255167,0.480726026, J,16
27025,211919473,1,15.02702444,3264.917127,1.708967399, J,16
27026,211919680,1,9.486005142,3264.505486,13.77442574, E,16
27027,211920037,1,21.61402483,3264.288326,3.906250699, J,16
27028,211920424,1,21.99270186,3264.931656,3.200249182, J,16
27029,211920429,1,0.102109,3264.242551,0.058814784, J,16
27030,211920604,1,9.487651782,3264.496156,16.22662317, E,16
27031,211920612,1,9.486544102,3264.501966,13.6856896, E,16
27032,211920633,1,30.86729251,3289.861895,2.004967184, J,16
27033,211921021,1,21.62331523,3264.290977,3.995041497, J,16
27034,211921389,1,21.61303014,3264.311978,2.255882049, J,16
27035,211921527,1,21.61480455,3264.308063,2.676920559, J,16
27036,211921647,1,26.06488488,3276.84673,4.21456669, J,16
27037,211922145,1,3.237001267,3265.682335,13.58929385, J,16
27038,211922437,1,22.32242825,3264.341791,1.581589149, J,16
27039,211922849,1,9.487717056,3264.485309,8.854319333, E,16
27040,211923804,1,21.60205474,3264.335313,0.937318534, J,16
27041,211923855,1,9.481313984,3264.519098,12.78389642, E,16
27042,211924270,1,22.01416346,3264.924871,3.522228224, J,16
27043,211924468,1,0.17710714,3264.229682,0.102013713, J,16
27044,211924507,1,20.6000592,3265.351626,1.840299938, J,16
27045,211924657,1,2.657676504,3265.56553,2.2954749, R,16
27046,211925022,1,0.183882073,3264.284546,0.105916074, J,16
27047,211925042,1,0.245184883,3264.341757,0.141226493, J,16
27048,211925090,1,21.61521815,3264.3075,1.346506054, J,16
27049,211925513,1,30.20708068,3282.058106,3.217470369, E,16
27050,211925736,1,32.61980253,3265.413751,3.854981215, J,16
27051,211926169,1,28.13624063,3265.473916,2.68899393, J,16
27052,211926239,1,29.66408512,3265.333906,2.143928607, J,16
27053,211926682,1,22.0953213,3281.703137,0.39154619, J,16
27054,211926889,1,9.213474026,3264.951321,8.442820565, J,16
27055,211926903,1,31.81921246,3292.823573,0.25, J,16
27056,211927125,1,0.680982983,3264.324728,4.407686847, J,16
27057,211927196,1,21.61575053,3264.304215,2.802404173, J,16
27058,211927333,1,35.27919853,3293.583721,2.2467155, J,16
27059,211927436,1,21.61671654,3264.303436,2.724655567, J,16
27060,211927610,1,15.85488355,3265.499372,5.896552607, J,16
27061,211927816,1,21.57088461,3264.396149,1.091883765, J,16
27062,211927935,1,24.64828922,3265.516252,3.784646089, J,16
27063,211928260,1,21.61743119,3264.305568,2.794260859, J,16
27064,211928285,1,21.61897312,3264.299843,3.274970887, J,16
27065,211928852,1,21.61573586,3264.308974,2.384789466, J,16
27066,211928959,1,0.858320036,3264.890225,2.070534137, E,16
27067,211929942,1,21.61961258,3264.300207,2.847078924, J,16
27068,211930005,1,37.64800188,3265.0332,1.648953691, J,16
27069,211931173,1,21.6187635,3264.299662,3.583159449, J,16
27070,211931309,1,0.121541339,3264.162293,0.25, J,16
27071,211931932,1,21.62102433,3264.294975,2.857568277, J,16
27072,211932119,1,21.62392873,3264.291967,2.630451738, J,16
27073,211932640,1,21.61797424,3264.300915,2.924828529, J,16
27074,211932723,1,28.43094773,3264.980431,6.376120024, J,16
27075,211933248,1,0.183882073,3264.284564,0.105916074, J,16
27076,211933355,1,21.6196648,3264.298083,3.00867317, J,16
27077,211933728,1,0.183882102,3264.284631,0.105916091, J,16
27078,211934173,1,0.130111065,3264.164676,0.29248738, E,16
27079,211935310,1,0.183882102,3264.284636,0.105916091, J,16
27080,211935386,1,0.902013041,3264.77992,5.257384903, J,16
27081,211935518,1,1.18296454,3264.764736,8.475255237, J,16
27082,211935709,1,11.11238068,3267.389703,4.71306677, J,16
27083,211935711,1,29.7365349,3283.466896,2.43668037, J,16
27084,211935741,1,0.118578852,3264.190983,0.25, J,16
27085,211936772,1,1.962032726,3264.374154,0.777724367, J,16
27086,211937762,1,21.61957915,3264.279705,3.829314839, J,16
27087,211938058,1,21.61926764,3264.299572,3.098288802, J,16
27088,211938106,1,0.167952968,3264.270414,0.25, J,16
27089,211938248,1,21.62179552,3264.295018,3.242432409, J,16
27090,211938359,1,17.69200124,3265.3031,0.663568396, J,16
27091,211939352,1,0.183882102,3264.284637,0.105916091, J,16
27092,211940500,1,1.962032694,3264.377418,0.919078544, J,16
27093,211941472,1,5.781722837,3264.975222,2.7945234, C,16
27094,211942157,1,1.324414765,3264.700426,7.204008683, E,16
27095,211942624,1,26.18734081,3276.720737,3.112397963, J,16
27096,211943112,1,26.9502597,3264.888414,8.914130902, J,16
27097,211943714,1,32.45704853,3285.88624,2.265002038, J,16
27098,211944196,1,21.18379613,3280.453934,2.217575352, J,16
27099,211944751,1,34.86167267,3285.870162,2.077525658, J,16
27100,211945144,1,0.328482756,3264.439039,1.980585882, J,16
27101,211945201,1,19.49229568,3280.940609,3.9777861, C,16
27102,211945202,1,0.112384282,3264.233983,0.064733346, J,16
27103,211945791,1,0.12576096,3264.236799,0.25, J,16
27104,211946007,1,1.982813996,3265.834068,1.091454817, E,16
27105,211946378,1,15.00695329,3270.918839,1.262872997, J,16
27106,211946722,1,0.111372848,3264.190755,0.25, J,16
27107,211947522,1,36.79774781,3287.861512,1.767452016, J,16
27108,211947924,1,27.85225314,3265.021607,2.397414568, J,16
27109,211947984,1,23.6497529,3277.35674,1.564984628, J,16
27110,211949163,1,2.542099537,3265.24726,15.45204136, J,16
27111,211950733,1,33.22482581,3295.807292,9.744229966, J,16
27112,211950871,1,34.86068012,3285.8685,1.832447782, J,16
27113,211951422,1,26.86572382,3285.912756,0.613051817, J,16
27114,211953774,1,36.93250339,3285.886421,2.330955442, J,16
27115,211953849,1,23.0759801,3285.901981,1.346737489, J,16
27116,211953905,1,34.77301804,3285.975926,0.576911612, J,16
27117,211954631,1,21.89204943,3285.641137,1.928969679, J,16
27118,211956059,1,26.42953306,3273.314055,12.89748828, J,16
27119,211957104,1,29.61622454,3287.846245,1.36983153, J,16
27120,211957791,1,0.176076235,3264.221119,0.265693258, J,16
27121,211961990,1,7.217672029,3266.505771,3.0926346, E,16
27122,211962868,1,28.94111233,3285.917274,2.296920427, J,16
27123,211962998,1,22.90481396,3267.419115,1.4979334, C,16
27124,211963319,1,14.99740869,3270.947886,2.820008103, J,16
27125,211963418,1,34.45019807,3298.428332,8.447339866, J,16
27126,211963488,1,37.64061908,3291.296637,2.944944756, J,16
27127,211963540,1,22.22451339,3265.087682,1.911009242, J,16
27128,211964001,1,7.220258614,3266.503807,5.967993327, E,16
27129,211964025,1,7.220257782,3266.503813,5.969321848, E,16
27130,211964830,1,19.6705867,3264.422425,3.0844142, C,16
27131,211965543,1,0.150255458,3264.200589,0.636653786, J,16
27132,211966443,1,23.00772545,3285.908295,1.542109115, J,16
27133,211966642,1,18.69739233,3273.854201,1.685690436, J,16
27134,211969254,1,27.52574232,3291.403726,1.581067306, J,16
27135,211969807,1,1.974151252,3264.868155,1.4417624, C,16
27136,211969913,1,37.70656566,3292.422865,61.15740238, J,16
27137,211970427,1,32.19057728,3264.39656,4.251711893, J,16
27138,211972157,1,1.092702668,3264.555052,3.750709004, J,16
27139,211972627,1,0.546275453,3264.560173,3.2050265, E,16
27140,211972681,1,1.092483228,3264.55612,3.028192146, J,16
27141,211972837,1,1.092999714,3264.546252,4.44205001, E,16
27142,211990286,1,21.61785703,3264.303971,2.900684772, J,16
27143,211992009,1,21.72728958,3264.174739,2.095062138, J,16
27144,211994080,1,35.21914972,3264.754217,2.213392178, J,16
27145,211994947,1,21.62238811,3264.292626,3.21049937, J,16
27146,211996202,1,17.90580693,3265.281377,1.626090526, J,16
27147,211997288,1,13.74390657,3264.371347,4.345487269, J,16
27148,211997641,1,1.744501764,3265.261406,5.64401388, E,16
27149,211998860,1,1.96328053,3264.362798,2.540612948, J,16
27150,212000941,1,33.16911509,3265.4728,6.859090345, J,16
27151,212001530,1,21.65820106,3264.224382,1.444134959, J,16
27152,212002440,1,0.183882624,3264.285399,0.105916391, J,16
27153,212002538,1,21.60290867,3264.334068,1.180363987, J,16
27154,212002930,1,36.92540287,3285.893431,2.378846745, J,16
27155,212003611,1,21.60728517,3264.324273,1.08135229, J,16
27156,212003673,1,32.89464922,3264.856596,4.69754349, J,16
27157,212003815,1,21.61655773,3264.338575,0.25, J,16
27158,212004722,1,26.24794831,3264.855523,1.973664141, J,16
27159,212004727,1,0.183882624,3264.285412,0.105916391, J,16
27160,212004748,1,26.24801477,3264.855546,1.978896563, J,16
27161,212005512,1,32.40563919,3264.815065,1.382946872, J,16
27162,212005801,1,22.48974867,3283.078179,9.654412854, J,16
27163,212006344,1,2.219194251,3265.349581,0.92119396, C,16
27164,212006671,1,33.42176505,3265.059699,1.785126647, J,16
27165,212006795,1,35.85919833,3293.152698,8.161708171, J,16
27166,212007008,1,35.86073046,3293.152907,8.211467295, J,16
27167,212007116,1,21.54034597,3264.410843,1.557460267, J,16
27168,212007196,1,13.95878196,3276.959181,4.0369251, C,16
27169,212007297,1,21.60304392,3264.328024,1.149352035, J,16
27170,212008348,1,0.122518942,3264.264572,0.07057091, J,16
27171,212008860,1,16.81791124,3264.938101,1.465371401, J,16
27172,212009702,1,0.461936894,3264.295458,3.566607427, E,16
27173,212009879,1,16.51911239,3265.252451,1.281323306, J,16
27174,212009975,1,33.41918973,3264.261477,1.738600168, J,16
27175,212010389,1,28.91120384,3282.529005,1.300023639, J,16
27176,212010565,1,2.850478177,3266.590151,11.06261412, E,16
27177,212010882,1,28.7729887,3285.993277,9.092426912, J,16
27178,212010971,1,32.29844454,3264.980132,1.727278983, J,16
27179,212011225,1,6.315116482,3264.571754,1.32841906, J,16
27180,212011228,1,32.11174562,3265.065345,2.108127908, J,16
27181,212011229,1,22.1607777,3265.094162,2.031362842, J,16
27182,212011488,1,32.54075234,3265.248118,1.495780665, J,16
27183,212011495,1,21.56423523,3264.287024,1.300039819, J,16
27184,212011597,1,19.14299584,3268.815595,1.198241769, J,16
27185,212011634,1,21.50899951,3281.575505,0.993201852, J,16
27186,212011980,1,38.84889336,3264.782358,2.765805072, J,16
27187,212012339,1,21.96729327,3264.735874,1.577056629, J,16
27188,212012355,1,33.36618119,3265.233092,2.07747035, J,16
27189,212012387,1,3.244154924,3264.321972,4.10066782, E,16
27190,212012976,1,20.63052227,3265.278851,2.088394784, J,16
27191,212013039,1,0.112384319,3264.234861,0.064733368, J,16
27192,212013402,1,21.60292956,3264.338402,0.852440672, J,16
27193,212013497,1,21.71157259,3264.318873,1.88825418, J,16
27194,212013601,1,21.61483075,3264.308568,1.147102633, J,16
27195,212013673,1,21.35415951,3264.598668,1.844359305, J,16
27196,212014977,1,22.0688417,3285.421495,13.55692784, J,16
27197,212014981,1,20.63054911,3265.283655,1.762562133, J,16
27198,212015602,1,21.61717115,3264.306979,1.732422902, J,16
27199,212015724,1,0.143069565,3264.165282,0.08240807, J,16
27200,212015915,1,0.143069565,3264.165298,0.08240807, J,16
27201,212015978,1,34.86078083,3285.874849,2.321156741, J,16
27202,212016468,1,20.67483168,3265.211172,1.543622609, J,16
27203,212016584,1,20.63054793,3265.284407,1.82509625, J,16
27204,212016612,1,20.67483171,3265.211172,1.543646455, J,16
27205,212016689,1,27.72211564,3265.280149,3.530833523, J,16
27206,212016974,1,30.00281348,3264.622095,4.529018763, J,16
27207,212017523,1,25.82450851,3265.00461,2.437651752, J,16
27208,212017730,1,1.07822205,3264.627354,5.84612601, J,16
27209,212017965,1,29.16713865,3264.567094,1.850479444, J,16
27210,212018211,1,0.286121547,3264.146645,0.164806011, J,16
27211,212018342,1,0.10473934,3264.20159,0.25, J,16
27212,212018672,1,0.134679615,3264.147134,0.25, J,16
27213,212018780,1,19.38478497,3264.327593,1.626230938, J,16
27214,212019055,1,0.410710523,3264.379659,2.622837073, E,16
27215,212019105,1,33.7893638,3265.317444,1.344284553, J,16
27216,212019165,1,0.183882624,3264.285471,0.105916391, J,16
27217,212019272,1,12.24967447,3264.311174,2.98440144, J,16
27218,212019299,1,13.89929151,3265.135891,1.109553809, J,16
27219,212019518,1,0.143030584,3264.163236,0.082385616, J,16
27220,212019527,1,0.112384319,3264.14289,0.064733368, J,16
27221,212019712,1,0.952959792,3264.628064,5.558129316, E,16
27222,212019727,1,0.21458672,3264.227542,0.123601951, J,16
27223,212020015,1,38.43948342,3265.177701,1.492705009, J,16
27224,212020195,1,34.86075794,3285.871711,2.076584716, J,16
27225,212020363,1,33.36350924,3265.223792,1.119817845, J,16
27226,212020442,1,3.888390179,3267.50216,3.756051189, E,16
27227,212020821,1,16.52877322,3266.644013,11.45393502, J,16
27228,212020858,1,36.14046071,3298.346641,7.256024624, J,16
27229,212020896,1,21.60191842,3264.318207,1.757426186, J,16
27230,212021014,1,32.06450929,3265.142499,1.355127096, J,16
27231,212021053,1,29.68485289,3265.419609,5.605255318, J,16
27232,212021441,1,29.76084422,3283.490067,2.259731057, J,16
27233,212021516,1,1.450313404,3264.244647,1.1782777, C,16
27234,212021923,1,0.143069565,3264.144762,0.08240807, J,16
27235,212022015,1,33.00496011,3265.309741,1.589717882, J,16
27236,212022487,1,0.163448796,3264.245101,0.094146506, J,16
27237,212022650,1,32.9221398,3264.773005,2.290726927, J,16
27238,212022763,1,32.89494351,3265.288826,1.915985608, J,16
27239,212023054,1,21.58709644,3264.34442,1.343429528, J,16
27240,212023217,1,21.61860392,3264.277603,3.501127214, J,16
27241,212023391,1,38.93683112,3264.676219,4.409172614, J,16
27242,212023813,1,21.61685957,3264.306047,1.456083568, J,16
27243,212024171,1,21.62183859,3264.294573,2.662581467, J,16
27244,212024553,1,27.59195821,3264.332324,2.67485176, J,16
27245,212024647,1,3.69678825,3266.572391,3.642714953, E,16
27246,212024672,1,11.15938408,3264.628938,0.972625947, J,16
27247,212024684,1,0.183882624,3264.203687,0.105916391, J,16
27248,212025005,1,21.64815002,3264.261367,1.634996543, J,16
27249,212025029,1,21.61828675,3264.286878,3.266650496, J,16
27250,212025171,1,17.09055155,3264.613602,3.8699383, J,16
27251,212025480,1,0.112384319,3264.234855,0.064733368, J,16
27252,212025734,1,0.183882624,3264.28538,0.105916391, J,16
27253,212025978,1,0.347354949,3264.16123,0.20007645, J,16
27254,212026226,1,1.769481925,3265.168411,4.163880336, E,16
27255,212026799,1,21.5557985,3264.416566,1.874870265, J,16
27256,212026800,1,16.25849059,3264.640928,6.445751277, J,16
27257,212026921,1,21.60273534,3264.316882,1.932560752, J,16
27258,212027371,1,21.55506418,3264.354007,5.218593507, J,16
27259,212027653,1,21.60270832,3264.308272,2.589507289, J,16
27260,212027676,1,30.96988721,3268.824609,1.599601264, J,16
27261,212027779,1,21.60187761,3264.301188,3.437662118, J,16
27262,212028073,1,0.163448796,3264.285971,0.094146506, J,16
27263,212028189,1,31.32623633,3277.616938,3.756495094, J,16
27264,212028248,1,0.163518667,3264.246883,0.094186752, J,16
27265,212028433,1,0.183882624,3264.244951,0.105916391, J,16
27266,212028520,1,21.61740473,3264.305922,1.789807805, J,16
27267,212028743,1,21.61799314,3264.299947,3.401339324, J,16
27268,212029035,1,0.163495377,3264.227221,0.094173337, J,16
27269,212029165,1,0.183882624,3264.285458,0.105916391, J,16
27270,212029538,1,34.85807555,3285.881759,2.376890804, J,16
27271,212029755,1,0.183882624,3264.183369,0.105916391, J,16
27272,212030177,1,0.163495377,3264.28852,0.094173337, J,16
27273,212030297,1,21.61896017,3264.293028,3.680182828, J,16
27274,212030596,1,21.55590667,3264.415386,2.324756134, J,16
27275,212030657,1,32.11160972,3265.47481,1.619232231, J,16
27276,212031409,1,0.143069565,3264.165271,0.08240807, J,16
27277,212031650,1,32.83983205,3287.889312,1.571958334, J,16
27278,212031743,1,0.143069565,3264.165295,0.08240807, J,16
27279,212031843,1,0.26568833,3264.289107,0.153036478, J,16
27280,212031898,1,21.62994479,3264.277308,3.02081632, J,16
27281,212032051,1,36.13837742,3278.654522,3.716503107, J,16
27282,212032081,1,0.347354859,3264.202076,0.200076399, J,16
27283,212032136,1,17.13558721,3278.085322,0.426654519, J,16
27284,212032571,1,0.204380468,3264.2276,0.117723149, J,16
27285,212032671,1,38.81299654,3297.70878,4.707943611, J,16
27286,212033126,1,0.143069565,3264.165307,0.08240807, J,16
27287,212033161,1,36.93246139,3285.887383,2.058174499, J,16
27288,212033276,1,21.6185673,3264.317075,0.302475626, J,16
27289,212033289,1,0.143069565,3264.206134,0.08240807, J,16
27290,212033577,1,23.69930365,3285.094931,6.0316406, R,16
27291,212033627,1,32.5405116,3265.199802,4.337189042, J,16
27292,212034082,1,21.61833764,3264.2809,3.472085993, J,16
27293,212034118,1,38.64293019,3285.955754,1.4620611, J,16
27294,212034158,1,21.64928464,3264.242513,1.456956251, J,16
27295,212034439,1,21.63405601,3264.267857,1.776205145, J,16
27296,212034471,1,26.45038363,3287.416554,1.995712395, J,16
27297,212034641,1,22.14408313,3285.977502,1.059108018, J,16
27298,212034747,1,0.122582421,3264.184217,0.070607474, J,16
27299,212035029,1,31.66360794,3268.827796,1.958461338, J,16
